security,num_trades,p900000_trade_value,p950000_trade_value,p990000_trade_value,p999000_trade_value,p999900_trade_value,p999990_trade_value,p999999_trade_value,trade_volume_bin,cluster,final_cluster,trade_volume_bin_rank,sector,industry
ANET,14846,15660.0,23335.0,59608.799999999996,208620.85000000006,506960.9999999702,868465.837500477,920471.5837501185,40,1.0,40__1,6,Computer and Technology,Internet - Software
ANF,7934,17321.99999999999,27584.799999999886,83703.00000000006,403898.30400000006,772978.649999875,1101047.8650001965,1133854.7865000614,40,0.0,40__0,6,Retail-Wholesale,Retail - Apparel and Shoes
ANGI,34,116849.99999999999,137892.99999999994,172317.55000000005,179227.25499999998,179918.22549999994,179987.32255000004,179994.23225499995,15,0.0,15__0,11,Computer and Technology,Internet - Content
ANIK,4,6736.0,7107.999999999999,7405.599999999999,7472.5599999999995,7479.255999999999,7479.9256000000005,7479.99256,5,0.0,5__0,13,Medical,Medical - Biomedical and Genetics
ANIP,2,4227.0,4228.5,4229.7,4229.97,4229.997,4229.9997,4229.99997,5,0.0,5__0,13,Medical,Medical - Biomedical and Genetics
ANNX,9,8488.000000000002,11623.999999999996,14132.8,14697.28,14753.728000000001,14759.372800000003,14759.937279999998,10,0.0,10__0,12,Medical,Medical - Biomedical and Genetics
ANRO,68,11499.999999999998,15358.0,136649.99999999983,199965.00000000073,206296.50000000052,206929.65000000005,206992.96499999985,20,0.0,20__0,10,Medical,Medical - Biomedical and Genetics
ANSS,281,9000.0,15200.0,54999.99999999997,198960.00000000253,222395.99999999814,224739.60000000193,224973.95999999702,25,1.0,25__1,9,Computer and Technology,Computer - Software
ANVS,16,10225.0,11337.500000000002,13467.499999999998,13946.749999999998,13994.675,13999.4675,13999.946749999996,10,0.0,10__0,12,Medical,Medical - Biomedical and Genetics
AON,451,15808.000000000002,20250.0,190000.0,502000.00000000047,518199.99999999936,519819.9999999997,519982.0,25,1.0,25__1,9,Finance,Insurance - Brokerage
AOS,65,21793.000000000015,139081.99999999994,214440.4,231945.04,233695.50400000002,233870.5504000001,233888.05503999995,20,1.0,20__1,10,Industrial Products,Manufacturing - Electronics
AOSL,143,14480.0,19836.80000000001,48054.60000000012,53281.08,53442.108000000015,53458.21080000001,53459.82107999999,20,0.0,20__0,10,Computer and Technology,Electronics - Semiconductors
APA,906,11225.0,15572.5,134850.00000000015,684025.0000000026,761402.4999999983,769140.2499999999,769914.0250000012,30,0.0,30__0,8,Oils-Energy,Oil and Gas - Exploration and Production - United States
APAM,2,4341.5,4405.75,4457.15,4468.715,4469.8715,4469.98715,4469.998715,5,0.0,5__0,13,Finance,Financial - Investment Management
APD,811,15400.0,20974.0,115505.99999999994,558750.0,558750.0,558750.0,558750.0,30,0.0,30__0,8,Basic Materials,Chemical - Diversified 
APG,29,4508.4,4775.999999999999,6411.999999999997,6941.200000000003,6994.119999999999,6999.412,6999.941199999999,15,0.0,15__0,11,Business Services,Business - Services
APGE,50,16651.600000000002,37141.999999999905,183419.99999999994,201942.00000000006,203794.20000000007,203979.42000000007,203997.94199999986,15,0.0,15__0,11,Medical,Medical - Biomedical and Genetics
APH,916,19739.999999999996,32228.0,111538.7500000003,247650.00000000326,321765.00000000035,329176.5000000021,329917.64999999304,30,0.0,30__0,8,Computer and Technology,Electronics - Connectors
API,16,7517.5,8776.25,11755.249999999998,12425.524999999998,12492.5525,12499.255250000002,12499.925524999993,10,0.0,10__0,12,Business Services,Technology Services
APLD,5264,16134.299999999996,27800.54999999986,98100.0,361687.4500000043,658083.8575000282,686965.8857499918,689854.0885749991,35,3.0,35__3,7,Finance,Financial - Miscellaneous Services
APLS,288,13581.5,22924.9999999999,76299.99999999996,455489.5750000011,468346.45749999926,469632.14575000136,469760.7145749993,25,1.0,25__1,9,Medical,Medical - Biomedical and Genetics
APLT,201,21250.0,40800.0,200000.0,501000.00000000134,522599.9999999988,524760.0000000022,524975.9999999992,25,1.0,25__1,9,Medical,Medical - Biomedical and Genetics
APO,5152,16000.0,25288.999999999996,57174.229999999865,151698.00000000032,556550.4000000365,601055.0400000648,605505.5039999716,35,0.0,35__0,7,Finance,Financial - Investment Management
APOG,16,12690.0,13875.0,14775.0,14977.5,14997.75,14999.775,14999.977499999999,10,0.0,10__0,12,Industrial Products,Glass Products
APP,110486,20250.0,32495.0,94054.49999999983,392018.025,2144597.4499999634,5105467.1830093535,5501666.124400893,50,2.0,50__2,4,Business Services,Technology Services
APPF,106,11250.0,18325.0,205130.00000000047,603038.2499999983,644178.8250000029,648292.8825000034,648704.2882499979,20,1.0,20__1,10,Computer and Technology,Internet - Software
APPN,65,31000.000000000007,47919.999999999956,108050.39999999994,179555.03999999998,186705.50400000007,187420.55040000036,187492.05503999977,20,0.0,20__0,10,Computer and Technology,Internet - Software
APPS,68,7350.0,13195.799999999996,27939.99999999997,38794.000000000124,39879.40000000009,39987.94000000001,39998.79399999997,20,0.0,20__0,10,Computer and Technology,Internet - Software
APTV,425,49482.00000000003,92399.99999999987,229684.4799999997,429440.00000000413,501944.00000000256,509194.4000000035,509919.4399999982,25,0.0,25__0,9,Auto-Tires-Trucks,Automotive - Original Equipment
AQST,7,7208.000000000001,8113.999999999998,8838.8,9001.88,9018.187999999998,9019.818800000001,9019.98188,10,0.0,10__0,12,Medical,Medical - Drugs
AR,505,14624.000000000011,22612.79999999993,94334.39999999966,178620.47999999966,186504.04800000056,187292.40480000083,187371.2404799994,25,1.0,25__1,9,Oils-Energy,Oil and Gas - Exploration and Production - United States
ARBE,129,9869.999999999998,13253.999999999996,18487.2,19397.6,19489.760000000002,19498.976000000006,19499.897599999997,20,0.0,20__0,10,Business Services,Technology Services
ARCB,45,10788.000000000002,28944.799999999996,323680.00000000076,453568.000000001,466556.80000000104,467855.6800000008,467985.56799999916,15,0.0,15__0,11,Transportation,Transportation - Truck
ARCC,78,29749.99999999998,100949.99999999988,128450.00000000007,138845.00000000006,139884.50000000003,139988.44999999998,139998.84499999997,20,0.0,20__0,10,Finance,Financial - SBIC & Commercial Industry
ARCT,31,9000.0,10250.0,18363.999999999993,21204.399999999987,21488.44,21516.84400000001,21519.684399999973,15,0.0,15__0,11,Medical,Medical - Biomedical and Genetics
ARDT,9,29082.0,31445.999999999996,33337.2,33762.72,33805.272,33809.527200000004,33809.95272,10,0.0,10__0,12,Medical,Medical Services
ARDX,72,11318.999999999998,14901.0,25441.96000000001,26415.796000000002,26513.17960000001,26522.917960000002,26523.891795999993,20,0.0,20__0,10,Medical,Medical - Drugs
ARE,107,16068.000000000011,39610.5,88274.99999999994,94693.50000000003,95194.35000000002,95244.43500000003,95249.4435,20,0.0,20__0,10,Finance,REIT and Equity Trust - Other
AREN,1,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,0,0.0,0__0,14,Business Services,Technology Services
ARES,261,21070.0,52920.00000000001,148276.39999999953,175005.9200000002,179500.5919999998,179950.0592000005,179995.0059199995,25,1.0,25__1,9,Finance,Financial - Investment Management
ARGX,669,14292.000000000011,19500.0,53144.00000000021,670943.9999999949,1147094.4000000444,1194709.4400000314,1199470.943999985,30,0.0,30__0,8,Medical,Medical - Biomedical and Genetics
ARHS,11,10000.0,11237.5,12227.5,12450.25,12472.525000000001,12474.7525,12474.975250000001,10,0.0,10__0,12,Retail-Wholesale,Retail - Miscellaneous
ARIS,2,3853.5,3884.25,3908.85,3914.385,3914.9385,3914.99385,3914.999385,5,0.0,5__0,13,Business Services,Waste Removal Services
ARLO,4,4489.5,4494.75,4498.95,4499.895,4499.9895,4499.99895,4499.999895,5,0.0,5__0,13,Computer and Technology,Internet - Software
ARLP,18,6355.500000000001,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,15,0.0,15__0,11,Oils-Energy,Coal
ARM,41022,15400.0,23286.39999999996,57500.0,182431.8359999984,707757.6497002059,797848.6600002943,817784.8659997544,45,0.0,45__0,5,Computer and Technology,Electronics - Semiconductors
ARMK,37,12376.8,16354.799999999928,46105.84000000001,54110.583999999966,54911.05840000003,54991.10583999999,54999.110583999965,15,0.0,15__0,11,Business Services,Business - Services
AROC,1,5915.0,5915.0,5915.0,5915.0,5915.0,5915.0,5915.0,0,0.0,0__0,14,Oils-Energy,Oil and Gas - Field Services
ARQQ,197,10296.0,15411.19999999999,38665.59999999999,48228.940000000024,50034.39400000003,50214.93940000003,50232.993939999826,25,1.0,25__1,9,Computer and Technology,Internet - Software
ARQT,127,75000.0,102824.99999999997,284699.9999999998,320904.9999999998,324590.50000000023,324959.0500000004,324995.90499999974,20,2.0,20__2,10,Medical,Medical - Biomedical and Genetics
ARR,34,16250.999999999998,20546.199999999986,28309.800000000007,29776.97999999999,29923.697999999982,29938.369800000004,29939.836979999985,15,0.0,15__0,11,Finance,REIT and Equity Trust
ARRY,121,10710.0,16650.0,42943.99999999993,85156.79999999981,89731.68,90189.16800000014,90234.9167999996,20,0.0,20__0,10,Oils-Energy,Solar
ARVN,338,66500.00000000006,148949.9999999997,333532.9999999997,495560.6100000003,502679.0609999998,503390.90610000095,503462.09061,25,0.0,25__0,9,Medical,Medical - Biomedical and Genetics
ARW,7,24850.0,24925.0,24985.0,24998.5,24999.85,24999.985,24999.9985,10,0.0,10__0,12,Computer and Technology,Electronics - Parts Distribution
ARWR,37,15683.999999999995,20499.99999999999,42871.20000000001,53184.11999999995,54215.41200000003,54318.54119999998,54328.854119999945,15,0.0,15__0,11,Medical,Medical - Biomedical and Genetics
AS,123,20108.0,47249.99999999998,173075.0,204347.15,208017.21500000023,208384.22150000036,208420.92214999985,20,0.0,20__0,10,Consumer Discretionary,Leisure and Recreation Products
ASAN,577,12000.0,14769.999999999984,42162.000000000095,110208.16799999967,118013.71680000031,118794.27167999986,118872.32716799964,30,0.0,30__0,8,Computer and Technology,Internet - Software
ASB,1,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,0,2.0,0__2,14,Finance,Banks - Midwest
ASC,10,4517.599999999999,4758.799999999999,4951.76,4995.1759999999995,4999.5176,4999.95176,4999.995175999999,10,0.0,10__0,12,Transportation,Transportation - Shipping
ASGN,11,22500.0,26250.0,29250.000000000004,29925.0,29992.500000000004,29999.25,29999.925000000003,10,0.0,10__0,12,Computer and Technology,Computers - IT Services
ASH,20,40750.70000000003,70600.00000000004,110119.99999999993,119012.00000000009,119901.20000000004,119990.12000000001,119999.01199999992,15,0.0,15__0,11,Basic Materials,Chemical - Specialty
ASLE,5,6978.0,7129.0,7249.8,7276.98,7279.698,7279.9698,7279.99698,5,0.0,5__0,13,Aerospace,Aerospace - Defense Equipment
ASML,46061,17523.0,27000.0,64080.00000000029,199643.60000000452,481576.00000000093,754945.6640002877,835598.5663998872,45,2.0,45__2,5,Computer and Technology,Semiconductor Equipment - Wafer Fabrication
ASND,123,31871.999999999993,56474.999999999956,141133.0,557412.3400000001,609241.2340000033,614424.123400005,614942.4123399978,20,1.0,20__1,10,Medical,Medical - Biomedical and Genetics
ASO,558,21720.000000000004,40266.24999999998,138227.7599999974,313991.6799999986,356983.1679999999,361282.31680000684,361712.2316799939,25,1.0,25__1,9,Consumer Discretionary,Leisure and Recreation Products
ASPI,309,10612.799999999997,14409.999999999962,29720.000000000055,69740.90000000013,74474.09000000001,74947.40899999981,74994.74089999968,25,1.0,25__1,9,Basic Materials,Chemical - Diversified 
ASPN,268,10000.0,14555.249999999987,47324.999999999956,198401.56500000082,244372.15649999902,248969.21565000646,249428.92156499848,25,1.0,25__1,9,Construction,Building Products - Miscellaneous
ASST,13,6124.000000000001,8624.999999999993,11324.999999999995,11932.499999999998,11993.249999999996,11999.325000000006,11999.9325,10,0.0,10__0,12,Business Services,Technology Services
ASTH,23,373171.0000000003,891247.9999999994,1358166.0000000007,1464234.6000000008,1474841.460000001,1475902.1460000006,1476008.2145999994,15,2.0,15__2,11,Medical,Medical - Outpatient and Home Healthcare
ASTL,22,46932.000000000065,57561.99999999999,202956.59999999983,237645.65999999986,241114.56600000025,241461.45660000015,241496.14565999995,15,0.0,15__0,11,Basic Materials,Steel - Producers
ASTS,20844,15400.0,23117.599999999977,57000.0,170437.78999999812,365815.59300002415,492414.54000002705,496541.4539999547,45,0.0,45__0,5,Computer and Technology,Wireless Equipment
ASUR,2,5238.0,5319.0,5383.8,5398.38,5399.838,5399.9838,5399.99838,5,0.0,5__0,13,Computer and Technology,Internet - Delivery Services
ATAI,19,22533.59999999999,36868.19999999992,65669.64000000001,72149.96399999998,72797.99640000003,72862.79963999998,72869.27996399997,15,0.0,15__0,11,Medical,Medical - Outpatient and Home Healthcare
ATAT,33,17693.4,31629.999999999956,76527.19999999998,87518.72,88617.87200000002,88727.78720000005,88738.77871999996,15,0.0,15__0,11,Consumer Discretionary,Leisure and Recreation Services
ATEC,70,39000.0,55974.999999999956,165901.50000000006,181830.14999999994,183423.01499999996,183582.3015000002,183598.2301500001,20,1.0,20__1,10,Medical,Medical - Instruments
ATEN,1,7227.0,7227.0,7227.0,7227.0,7227.0,7227.0,7227.0,0,0.0,0__0,14,Computer and Technology,Communication - Network Software
ATEX,1,6250.0,6250.0,6250.0,6250.0,6250.0,6250.0,6250.0,0,0.0,0__0,14,Computer and Technology,Communication - Infrastructure
ATGE,103,24199.99999999999,76619.99999999999,438645.00000000076,511628.0399999997,518694.8040000002,519401.48040000023,519472.1480400001,20,1.0,20__1,10,Consumer Discretionary,Schools
ATHA,13,5520.0,9350.999999999987,13822.199999999992,14828.219999999996,14928.821999999993,14938.88220000001,14939.88822,10,0.0,10__0,12,Medical,Medical - Biomedical and Genetics
ATHM,10,10001.0,10005.5,10009.1,10009.91,10009.991,10009.9991,10009.99991,10,0.0,10__0,12,Computer and Technology,Internet - Services
ATI,130,10510.0,16643.999999999985,35129.99999999998,387884.0000000038,434788.3999999992,439478.84000000684,439947.8839999938,20,1.0,20__1,10,Basic Materials,Steel - Speciality
ATKR,89,30229.999999999996,44945.99999999998,122800.00000000001,124780.00000000001,124978.00000000001,124997.80000000002,124999.77999999998,20,0.0,20__0,10,Industrial Products,Wire and Cable Products
ATLX,8,7880.0,8859.999999999998,9644.0,9820.400000000001,9838.039999999999,9839.804,9839.9804,10,0.0,10__0,12,Basic Materials,Mining - Miscellaneous
ATMU,9,11980.000000000002,14739.999999999998,16948.0,17444.8,17494.48,17499.448000000004,17499.944799999997,10,0.0,10__0,12,Industrial Products,Pollution Control
ATO,52,10735.0,18793.249999999953,148590.425,149202.04249999998,149263.20424999998,149269.32042499998,149269.93204249998,15,0.0,15__0,11,Utilities,Utility - Gas Distribution
ATOM,119,10805.600000000002,15360.5,19819.999999999993,43373.00000000013,46187.30000000016,46468.73000000024,46496.872999999985,20,0.0,20__0,10,Computer and Technology,Electronics - Semiconductors
ATR,9,174500.0,203499.99999999997,226700.0,231920.0,232442.0,232494.20000000004,232499.41999999998,10,2.0,10__2,12,Industrial Products,Containers - Paper and Packaging
ATRC,1,5200.0,5200.0,5200.0,5200.0,5200.0,5200.0,5200.0,0,0.0,0__0,14,Medical,Medical - Products
ATRO,1,8030.000000000001,8030.000000000001,8030.000000000001,8030.000000000001,8030.000000000001,8030.000000000001,8030.000000000001,0,0.0,0__0,14,Aerospace,Aerospace - Defense Equipment
ATUS,2,4267.5,4296.25,4319.25,4324.425,4324.9425,4324.99425,4324.999425,5,0.0,5__0,13,Computer and Technology,Communication - Components
ATXS,1,5100.0,5100.0,5100.0,5100.0,5100.0,5100.0,5100.0,0,0.0,0__0,14,Medical,Medical - Biomedical and Genetics
ATYR,8,13062.5,14331.249999999998,15346.249999999998,15574.625000000002,15597.4625,15599.74625,15599.974624999999,10,0.0,10__0,12,Medical,Medical - Biomedical and Genetics
AU,265,21873.6,36449.99999999991,100826.20000000003,183407.9999999992,201940.79999999815,203794.08000000115,203979.40799999877,25,1.0,25__1,9,Basic Materials,Mining - Gold
AUPH,30,10515.0,11667.499999999995,12500.0,12500.0,12500.0,12500.0,12500.0,15,0.0,15__0,11,Medical,Medical - Drugs
AUR,601,13500.0,19305.0,55000.0,196264.39999999423,332971.3400000138,346642.03400000714,348009.10340000934,30,0.0,30__0,8,Business Services,Technology Services
AURA,6,8557.5,9528.75,10305.75,10480.575,10498.0575,10499.805750000001,10499.980575000001,10,0.0,10__0,12,Medical,Medical - Biomedical and Genetics
AUTL,4,7713.0,7891.5,8034.299999999999,8066.43,8069.643,8069.964300000001,8069.99643,5,0.0,5__0,13,Medical,Medical - Biomedical and Genetics
AVA,1,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,0,0.0,0__0,14,Utilities,Utility - Electric Power
AVAV,756,12288.0,18050.0,52250.000000000226,109837.50000000003,114933.74999999975,115443.37500000057,115494.3374999998,30,0.0,30__0,8,Aerospace,Aerospace - Defense Equipment
AVB,21,10620.0,13200.0,13920.0,14082.0,14098.2,14099.82,14099.982,15,0.0,15__0,11,Finance,REIT and Equity Trust - Residential
AVDL,105,10389.6,18455.999999999985,27489.0,69386.85600000004,73763.68559999982,74201.36856000053,74245.13685599966,20,0.0,20__0,10,Medical,Medical - Drugs
AVGO,209844,17280.0,27000.0,71177.64000000036,232539.25000000163,750211.9499998516,1868399.7400062508,3897283.963284132,55,0.0,55__0,3,Computer and Technology,Electronics - Semiconductors
AVNS,3,6380.0,6440.0,6488.0,6498.8,6499.88,6499.988,6499.9988,5,0.0,5__0,13,Medical,Medical - Instruments
AVNW,1,4130.0,4130.0,4130.0,4130.0,4130.0,4130.0,4130.0,0,0.0,0__0,14,Computer and Technology,Wireless Equipment
AVO,2,7125.0,7312.5,7462.5,7496.25,7499.625,7499.962500000001,7499.99625,5,0.0,5__0,13,Consumer Staples,Agriculture - Operations
