security,num_trades,p900000_trade_value,p950000_trade_value,p990000_trade_value,p999000_trade_value,p999900_trade_value,p999990_trade_value,p999999_trade_value,trade_volume_bin,cluster,final_cluster,trade_volume_bin_rank,sector,industry
ANET,14807,15660.0,23267.49999999997,60254.26000000035,208623.57999999996,507202.8000000646,868617.6450001822,920486.7644995934,40,0.0,40__0,6,Computer and Technology,Internet - Software
ANF,7582,16590.0,26659.0,83270.99999999964,406894.5279999989,789153.049999994,1102665.305000292,1134016.530500071,40,0.0,40__0,6,Retail-Wholesale,Retail - Apparel and Shoes
ANGI,34,116849.99999999999,137892.99999999994,172317.55000000005,179227.25499999998,179918.22549999994,179987.32255000004,179994.23225499995,15,0.0,15__0,11,Computer and Technology,Internet - Content
ANIK,4,6736.0,7107.999999999999,7405.599999999999,7472.5599999999995,7479.255999999999,7479.9256000000005,7479.99256,5,0.0,5__0,13,Medical,Medical - Biomedical and Genetics
ANIP,2,4227.0,4228.5,4229.7,4229.97,4229.997,4229.9997,4229.99997,5,0.0,5__0,13,Medical,Medical - Biomedical and Genetics
ANNX,9,8488.000000000002,11623.999999999996,14132.8,14697.28,14753.728000000001,14759.372800000003,14759.937279999998,10,0.0,10__0,12,Medical,Medical - Biomedical and Genetics
ANRO,68,11499.999999999998,15358.0,136649.99999999983,199965.00000000073,206296.50000000052,206929.65000000005,206992.96499999985,20,0.0,20__0,10,Medical,Medical - Biomedical and Genetics
ANSS,280,8819.999999999998,15200.0,55024.99999999995,199053.00000000035,222405.3000000011,224740.5299999996,224974.05299999678,25,0.0,25__0,9,Computer and Technology,Computer - Software
ANVS,16,10225.0,11337.500000000002,13467.499999999998,13946.749999999998,13994.675,13999.4675,13999.946749999996,10,0.0,10__0,12,Medical,Medical - Biomedical and Genetics
AON,451,15808.000000000002,20250.0,190000.0,502000.00000000047,518199.99999999936,519819.9999999997,519982.0,25,0.0,25__0,9,Finance,Insurance - Brokerage
AOS,65,21793.000000000015,139081.99999999994,214440.4,231945.04,233695.50400000002,233870.5504000001,233888.05503999995,20,2.0,20__2,10,Industrial Products,Manufacturing - Electronics
AOSL,143,14480.0,19836.80000000001,48054.60000000012,53281.08,53442.108000000015,53458.21080000001,53459.82107999999,20,0.0,20__0,10,Computer and Technology,Electronics - Semiconductors
APA,904,11295.500000000004,15573.099999999999,134910.0000000001,684214.9999999981,761421.5000000042,769142.150000006,769914.2150000007,30,2.0,30__2,8,Oils-Energy,Oil and Gas - Exploration and Production - United States
APAM,2,4341.5,4405.75,4457.15,4468.715,4469.8715,4469.98715,4469.998715,5,0.0,5__0,13,Finance,Financial - Investment Management
APD,789,15260.000000000002,20737.999999999996,88699.92000000014,558750.0,558750.0,558750.0,558750.0,30,2.0,30__2,8,Basic Materials,Chemical - Diversified 
APG,29,4508.4,4775.999999999999,6411.999999999997,6941.200000000003,6994.119999999999,6999.412,6999.941199999999,15,0.0,15__0,11,Business Services,Business - Services
APGE,50,16651.600000000002,37141.999999999905,183419.99999999994,201942.00000000006,203794.20000000007,203979.42000000007,203997.94199999986,15,0.0,15__0,11,Medical,Medical - Biomedical and Genetics
APH,916,19739.999999999996,32228.0,111538.7500000003,247650.00000000326,321765.00000000035,329176.5000000021,329917.64999999304,30,1.0,30__1,8,Computer and Technology,Electronics - Connectors
API,16,7517.5,8776.25,11755.249999999998,12425.524999999998,12492.5525,12499.255250000002,12499.925524999993,10,0.0,10__0,12,Business Services,Technology Services
APLD,5319,16150.799999999994,28134.49999999997,98100.0,358725.69999998866,657748.4950000154,686932.3495000071,689850.734949973,35,2.0,35__2,7,Finance,Financial - Miscellaneous Services
APLS,288,13581.5,22924.9999999999,76299.99999999996,455489.5750000011,468346.45749999926,469632.14575000136,469760.7145749993,25,0.0,25__0,9,Medical,Medical - Biomedical and Genetics
APLT,201,21250.0,40800.0,200000.0,501000.00000000134,522599.9999999988,524760.0000000022,524975.9999999992,25,0.0,25__0,9,Medical,Medical - Biomedical and Genetics
APO,5130,16000.0,25300.0,57312.17000000003,151742.00000000017,556761.6000000271,601076.1600000551,605507.615999988,35,0.0,35__0,7,Finance,Financial - Investment Management
APOG,16,12690.0,13875.0,14775.0,14977.5,14997.75,14999.775,14999.977499999999,10,0.0,10__0,12,Industrial Products,Glass Products
APP,110905,20250.0,32500.0,94000.0,392003.3600000002,2144249.6799999923,5101967.611203566,5501520.748159643,50,2.0,50__2,4,Business Services,Technology Services
APPF,106,11250.0,18325.0,205130.00000000047,603038.2499999983,644178.8250000029,648292.8825000034,648704.2882499979,20,2.0,20__2,10,Computer and Technology,Internet - Software
APPN,65,31000.000000000007,47919.999999999956,108050.39999999994,179555.03999999998,186705.50400000007,187420.55040000036,187492.05503999977,20,2.0,20__2,10,Computer and Technology,Internet - Software
APPS,69,7350.0,12985.199999999977,27759.99999999988,38776.00000000004,39877.60000000003,39987.75999999995,39998.77600000002,20,0.0,20__0,10,Computer and Technology,Internet - Software
APTV,415,49980.0,94799.99999999972,232669.28000000035,431340.00000000244,502133.9999999981,509213.39999999874,509921.3399999934,25,2.0,25__2,9,Auto-Tires-Trucks,Automotive - Original Equipment
AQST,7,7208.000000000001,8113.999999999998,8838.8,9001.88,9018.187999999998,9019.818800000001,9019.98188,10,0.0,10__0,12,Medical,Medical - Drugs
AR,505,14624.000000000011,22612.79999999993,94334.39999999966,178620.47999999966,186504.04800000056,187292.40480000083,187371.2404799994,25,0.0,25__0,9,Oils-Energy,Oil and Gas - Exploration and Production - United States
ARBE,129,9869.999999999998,13253.999999999996,18487.2,19397.6,19489.760000000002,19498.976000000006,19499.897599999997,20,0.0,20__0,10,Business Services,Technology Services
ARCB,44,10971.000000000004,29008.600000000002,326960.0000000001,453896.00000000023,466589.5999999998,467858.9599999995,467985.89600000065,15,0.0,15__0,11,Transportation,Transportation - Truck
ARCC,78,29749.99999999998,100949.99999999988,128450.00000000007,138845.00000000006,139884.50000000003,139988.44999999998,139998.84499999997,20,2.0,20__2,10,Finance,Financial - SBIC & Commercial Industry
ARCT,31,9000.0,10250.0,18363.999999999993,21204.399999999987,21488.44,21516.84400000001,21519.684399999973,15,0.0,15__0,11,Medical,Medical - Biomedical and Genetics
ARDT,6,30855.0,32332.5,33514.5,33780.45,33807.045,33809.7045,33809.97045,10,0.0,10__0,12,Medical,Medical Services
ARDX,72,11318.999999999998,14901.0,25441.96000000001,26415.796000000002,26513.17960000001,26522.917960000002,26523.891795999993,20,0.0,20__0,10,Medical,Medical - Drugs
ARE,106,16260.0,39611.25,88562.50000000009,94698.74999999999,95194.87500000003,95244.48750000005,95249.44874999998,20,0.0,20__0,10,Finance,REIT and Equity Trust - Other
AREN,1,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,0,2.0,0__2,14,Business Services,Technology Services
ARES,276,20142.0,45855.0,145172.75,174717.80000000042,179471.7800000005,179947.17800000016,179994.71780000025,25,0.0,25__0,9,Finance,Financial - Investment Management
ARGX,669,14292.000000000011,19500.0,53144.00000000021,670943.9999999949,1147094.4000000444,1194709.4400000314,1199470.943999985,30,1.0,30__1,8,Medical,Medical - Biomedical and Genetics
ARHS,11,10000.0,11237.5,12227.5,12450.25,12472.525000000001,12474.7525,12474.975250000001,10,0.0,10__0,12,Retail-Wholesale,Retail - Miscellaneous
ARIS,2,3853.5,3884.25,3908.85,3914.385,3914.9385,3914.99385,3914.999385,5,0.0,5__0,13,Business Services,Waste Removal Services
ARLO,4,4489.5,4494.75,4498.95,4499.895,4499.9895,4499.99895,4499.999895,5,0.0,5__0,13,Computer and Technology,Internet - Software
ARLP,18,6355.500000000001,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,15,0.0,15__0,11,Oils-Energy,Coal
ARM,40555,15435.0,23311.799999999974,57456.79999999992,181107.86400000882,710449.5778001462,798100.8400000137,817810.0840000407,45,1.0,45__1,5,Computer and Technology,Electronics - Semiconductors
ARMK,36,11830.0,12856.500000000002,24195.599999999977,29684.16000000006,30233.01599999996,30287.90160000005,30293.390159999934,15,0.0,15__0,11,Business Services,Business - Services
AROC,1,5915.0,5915.0,5915.0,5915.0,5915.0,5915.0,5915.0,0,2.0,0__2,14,Oils-Energy,Oil and Gas - Field Services
ARQQ,197,10296.0,15411.19999999999,38665.59999999999,48228.940000000024,50034.39400000003,50214.93940000003,50232.993939999826,25,0.0,25__0,9,Computer and Technology,Internet - Software
ARQT,127,75000.0,102824.99999999997,284699.9999999998,320904.9999999998,324590.50000000023,324959.0500000004,324995.90499999974,20,1.0,20__1,10,Medical,Medical - Biomedical and Genetics
ARR,33,16293.999999999998,20888.799999999992,28359.199999999997,29781.919999999995,29924.192,29938.419200000004,29939.84191999999,15,0.0,15__0,11,Finance,REIT and Equity Trust
ARRY,121,10710.0,16650.0,42943.99999999993,85156.79999999981,89731.68,90189.16800000014,90234.9167999996,20,0.0,20__0,10,Oils-Energy,Solar
ARVN,338,66500.00000000006,148949.9999999997,333532.9999999997,495560.6100000003,502679.0609999998,503390.90610000095,503462.09061,25,2.0,25__2,9,Medical,Medical - Biomedical and Genetics
ARW,7,24850.0,24925.0,24985.0,24998.5,24999.85,24999.985,24999.9985,10,0.0,10__0,12,Computer and Technology,Electronics - Parts Distribution
ARWR,37,15683.999999999995,20499.99999999999,42871.20000000001,53184.11999999995,54215.41200000003,54318.54119999998,54328.854119999945,15,0.0,15__0,11,Medical,Medical - Biomedical and Genetics
AS,123,20108.0,47249.99999999998,173075.0,204347.15,208017.21500000023,208384.22150000036,208420.92214999985,20,2.0,20__2,10,Consumer Discretionary,Leisure and Recreation Products
ASAN,572,11990.399999999998,14543.999999999978,42664.499999999636,110283.4529999996,118021.24530000013,118795.02452999967,118872.40245299945,30,2.0,30__2,8,Computer and Technology,Internet - Software
ASB,1,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,0,0.0,0__0,14,Finance,Banks - Midwest
ASC,10,4517.599999999999,4758.799999999999,4951.76,4995.1759999999995,4999.5176,4999.95176,4999.995175999999,10,0.0,10__0,12,Transportation,Transportation - Shipping
ASGN,11,22500.0,26250.0,29250.000000000004,29925.0,29992.500000000004,29999.25,29999.925000000003,10,0.0,10__0,12,Computer and Technology,Computers - IT Services
ASH,20,40750.70000000003,70600.00000000004,110119.99999999993,119012.00000000009,119901.20000000004,119990.12000000001,119999.01199999992,15,0.0,15__0,11,Basic Materials,Chemical - Specialty
ASLE,5,6978.0,7129.0,7249.8,7276.98,7279.698,7279.9698,7279.99698,5,0.0,5__0,13,Aerospace,Aerospace - Defense Equipment
ASML,45915,17538.39999999999,27000.0,64000.0,199769.4600000003,481634.4000000099,755229.7216001898,835626.9721595943,45,1.0,45__1,5,Computer and Technology,Semiconductor Equipment - Wafer Fabrication
ASND,120,32370.800000000014,57064.49999999999,141383.50000000003,558828.43,609382.8430000014,614438.2843000029,614943.8284300009,20,2.0,20__2,10,Medical,Medical - Biomedical and Genetics
ASO,554,19967.0,40044.8,140317.0400000014,314334.72000000026,357017.47200000106,361285.7471999982,361712.57472000277,25,0.0,25__0,9,Consumer Discretionary,Leisure and Recreation Products
ASPI,309,10612.799999999997,14409.999999999962,29720.000000000055,69740.90000000013,74474.09000000001,74947.40899999981,74994.74089999968,25,0.0,25__0,9,Basic Materials,Chemical - Diversified 
ASPN,268,10000.0,14555.249999999987,47324.999999999956,198401.56500000082,244372.15649999902,248969.21565000646,249428.92156499848,25,0.0,25__0,9,Construction,Building Products - Miscellaneous
ASST,13,6124.000000000001,8624.999999999993,11324.999999999995,11932.499999999998,11993.249999999996,11999.325000000006,11999.9325,10,0.0,10__0,12,Business Services,Technology Services
ASTH,23,373171.0000000003,891247.9999999994,1358166.0000000007,1464234.6000000008,1474841.460000001,1475902.1460000006,1476008.2145999994,15,2.0,15__2,11,Medical,Medical - Outpatient and Home Healthcare
ASTL,22,46932.000000000065,57561.99999999999,202956.59999999983,237645.65999999986,241114.56600000025,241461.45660000015,241496.14565999995,15,0.0,15__0,11,Basic Materials,Steel - Producers
ASTS,19974,15300.0,23009.79999999996,56148.32,170116.6899999956,475059.4000000201,556407.2431799797,569751.324317836,45,1.0,45__1,5,Computer and Technology,Wireless Equipment
ASUR,2,5238.0,5319.0,5383.8,5398.38,5399.838,5399.9838,5399.99838,5,0.0,5__0,13,Computer and Technology,Internet - Delivery Services
ATAI,19,22533.59999999999,36868.19999999992,65669.64000000001,72149.96399999998,72797.99640000003,72862.79963999998,72869.27996399997,15,0.0,15__0,11,Medical,Medical - Outpatient and Home Healthcare
ATAT,33,17693.4,31629.999999999956,76527.19999999998,87518.72,88617.87200000002,88727.78720000005,88738.77871999996,15,0.0,15__0,11,Consumer Discretionary,Leisure and Recreation Services
ATEC,70,39000.0,55974.999999999956,165901.50000000006,181830.14999999994,183423.01499999996,183582.3015000002,183598.2301500001,20,2.0,20__2,10,Medical,Medical - Instruments
ATEN,1,7227.0,7227.0,7227.0,7227.0,7227.0,7227.0,7227.0,0,2.0,0__2,14,Computer and Technology,Communication - Network Software
ATEX,1,6250.0,6250.0,6250.0,6250.0,6250.0,6250.0,6250.0,0,2.0,0__2,14,Computer and Technology,Communication - Infrastructure
ATGE,103,24199.99999999999,76619.99999999999,438645.00000000076,511628.0399999997,518694.8040000002,519401.48040000023,519472.1480400001,20,2.0,20__2,10,Consumer Discretionary,Schools
ATHA,11,5625.0,10282.5,14008.500000000004,14846.850000000002,14930.685000000005,14939.068500000003,14939.906850000003,10,0.0,10__0,12,Medical,Medical - Biomedical and Genetics
ATHM,10,10001.0,10005.5,10009.1,10009.91,10009.991,10009.9991,10009.99991,10,0.0,10__0,12,Computer and Technology,Internet - Services
ATI,130,10510.0,16643.999999999985,35129.99999999998,387884.0000000038,434788.3999999992,439478.84000000684,439947.8839999938,20,2.0,20__2,10,Basic Materials,Steel - Speciality
ATKR,89,30229.999999999996,44945.99999999998,122800.00000000001,124780.00000000001,124978.00000000001,124997.80000000002,124999.77999999998,20,0.0,20__0,10,Industrial Products,Wire and Cable Products
ATLX,8,7880.0,8859.999999999998,9644.0,9820.400000000001,9838.039999999999,9839.804,9839.9804,10,0.0,10__0,12,Basic Materials,Mining - Miscellaneous
ATMU,9,11980.000000000002,14739.999999999998,16948.0,17444.8,17494.48,17499.448000000004,17499.944799999997,10,0.0,10__0,12,Industrial Products,Pollution Control
ATO,52,10735.0,18793.249999999953,148590.425,149202.04249999998,149263.20424999998,149269.32042499998,149269.93204249998,15,0.0,15__0,11,Utilities,Utility - Gas Distribution
ATOM,119,10805.600000000002,15360.5,19819.999999999993,43373.00000000013,46187.30000000016,46468.73000000024,46496.872999999985,20,0.0,20__0,10,Computer and Technology,Electronics - Semiconductors
ATR,9,174500.0,203499.99999999997,226700.0,231920.0,232442.0,232494.20000000004,232499.41999999998,10,3.0,10__3,12,Industrial Products,Containers - Paper and Packaging
ATRC,1,5200.0,5200.0,5200.0,5200.0,5200.0,5200.0,5200.0,0,2.0,0__2,14,Medical,Medical - Products
ATUS,2,4267.5,4296.25,4319.25,4324.425,4324.9425,4324.99425,4324.999425,5,0.0,5__0,13,Computer and Technology,Communication - Components
ATXS,1,5100.0,5100.0,5100.0,5100.0,5100.0,5100.0,5100.0,0,2.0,0__2,14,Medical,Medical - Biomedical and Genetics
ATYR,8,13062.5,14331.249999999998,15346.249999999998,15574.625000000002,15597.4625,15599.74625,15599.974624999999,10,0.0,10__0,12,Medical,Medical - Biomedical and Genetics
AU,266,21855.0,36187.5,100803.25000000006,183330.00000000108,201933.00000000012,203793.3000000031,203979.32999999897,25,0.0,25__0,9,Basic Materials,Mining - Gold
AUPH,28,10545.0,11852.499999999998,12500.0,12500.0,12500.0,12500.0,12500.0,15,0.0,15__0,11,Medical,Medical - Drugs
AUR,601,13500.0,19305.0,55000.0,196264.39999999423,332971.3400000138,346642.03400000714,348009.10340000934,30,2.0,30__2,8,Business Services,Technology Services
AURA,6,8557.5,9528.75,10305.75,10480.575,10498.0575,10499.805750000001,10499.980575000001,10,0.0,10__0,12,Medical,Medical - Biomedical and Genetics
AUTL,4,7713.0,7891.5,8034.299999999999,8066.43,8069.643,8069.964300000001,8069.99643,5,0.0,5__0,13,Medical,Medical - Biomedical and Genetics
AVA,1,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,0,2.0,0__2,14,Utilities,Utility - Electric Power
AVAV,754,12288.0,17987.0,52350.00000000014,109852.49999999968,114935.25000000022,115443.5250000002,115494.35249999976,30,2.0,30__2,8,Aerospace,Aerospace - Defense Equipment
AVB,17,11652.000000000002,13380.0,13956.0,14085.6,14098.56,14099.856,14099.9856,10,0.0,10__0,12,Finance,REIT and Equity Trust - Residential
AVDL,104,10396.2,18709.49999999997,27489.0,69433.61700000027,73768.36169999998,74201.83617000001,74245.18361699955,20,0.0,20__0,10,Medical,Medical - Drugs
AVGO,208961,17250.0,26950.0,71000.0,230654.40000000293,751403.9999998931,1871772.8000085917,3898031.7759846514,55,0.0,55__0,3,Computer and Technology,Electronics - Semiconductors
AVNS,3,6380.0,6440.0,6488.0,6498.8,6499.88,6499.988,6499.9988,5,0.0,5__0,13,Medical,Medical - Instruments
AVNW,1,4130.0,4130.0,4130.0,4130.0,4130.0,4130.0,4130.0,0,2.0,0__2,14,Computer and Technology,Wireless Equipment
AVO,2,7125.0,7312.5,7462.5,7496.25,7499.625,7499.962500000001,7499.99625,5,0.0,5__0,13,Consumer Staples,Agriculture - Operations
AVPT,58,12000.000000000022,21178.999999999993,202999.99999999997,254299.9999999998,259430.00000000026,259943.00000000038,259994.3000000002,20,2.0,20__2,10,Computer and Technology,Internet - Software
AVT,4,4695.8,4759.4,4810.28,4821.728,4822.8728,4822.98728,4822.998728,5,0.0,5__0,13,Computer and Technology,Electronics - Parts Distribution
